Found 12075 hbonds.
donor 		 acceptor 	 occupancy
NH42023-Side 	 TIP31629-Side 	 0.06%
NH42027-Side 	 TIP3578-Side 	 0.16%
NH42027-Side 	 TIP3214-Side 	 0.10%
NH42028-Side 	 TIP31329-Side 	 0.10%
NH42028-Side 	 TIP3314-Side 	 0.12%
NH42028-Side 	 TIP3248-Side 	 0.10%
NH42026-Side 	 TIP3235-Side 	 0.12%
NH42026-Side 	 TIP31722-Side 	 0.06%
NH42023-Side 	 TIP31861-Side 	 0.16%
NH42024-Side 	 TIP31096-Side 	 0.24%
NH42023-Side 	 TIP3306-Side 	 0.16%
NH42023-Side 	 TIP31397-Side 	 0.10%
NH42026-Side 	 TIP31644-Side 	 0.18%
NH42026-Side 	 TIP3413-Side 	 0.10%
NH42028-Side 	 TIP3383-Side 	 0.18%
NH42028-Side 	 TIP33-Side 	 0.16%
NH42027-Side 	 TIP31950-Side 	 0.10%
NH42027-Side 	 TIP348-Side 	 0.16%
NH42025-Side 	 TIP3932-Side 	 0.10%
NH42023-Side 	 TIP31559-Side 	 0.12%
NH42023-Side 	 TIP3596-Side 	 0.14%
NH42023-Side 	 TIP31937-Side 	 0.08%
NH42024-Side 	 TIP3831-Side 	 0.22%
NH42025-Side 	 TIP3686-Side 	 0.24%
NH42025-Side 	 TIP3980-Side 	 0.16%
NH42025-Side 	 TIP31291-Side 	 0.18%
NH42026-Side 	 TIP3804-Side 	 0.16%
NH42026-Side 	 TIP31415-Side 	 0.10%
NH42026-Side 	 TIP31625-Side 	 0.10%
NH42027-Side 	 TIP31657-Side 	 0.16%
NH42028-Side 	 TIP3796-Side 	 0.20%
NH42028-Side 	 TIP3526-Side 	 0.18%
NH42027-Side 	 TIP31857-Side 	 0.08%
NH42025-Side 	 TIP31185-Side 	 0.08%
NH42025-Side 	 TIP31823-Side 	 0.14%
NH42023-Side 	 TIP3633-Side 	 0.08%
NH42028-Side 	 TIP3376-Side 	 0.14%
NH42028-Side 	 TIP3666-Side 	 0.18%
NH42028-Side 	 TIP31710-Side 	 0.12%
NH42026-Side 	 TIP3336-Side 	 0.14%
NH42026-Side 	 TIP31575-Side 	 0.14%
NH42024-Side 	 TIP3964-Side 	 0.04%
NH42024-Side 	 TIP31464-Side 	 0.08%
NH42027-Side 	 TIP31384-Side 	 0.14%
NH42025-Side 	 TIP31786-Side 	 0.24%
NH42023-Side 	 TIP31764-Side 	 0.12%
NH42023-Side 	 TIP31460-Side 	 0.10%
NH42023-Side 	 TIP31672-Side 	 0.12%
NH42026-Side 	 TIP31740-Side 	 0.14%
NH42026-Side 	 TIP31824-Side 	 0.10%
NH42026-Side 	 TIP3548-Side 	 0.06%
NH42024-Side 	 TIP31514-Side 	 0.20%
NH42024-Side 	 TIP3206-Side 	 0.22%
NH42027-Side 	 TIP31639-Side 	 0.12%
NH42027-Side 	 TIP3523-Side 	 0.08%
NH42025-Side 	 TIP3666-Side 	 0.08%
NH42023-Side 	 TIP396-Side 	 0.12%
NH42023-Side 	 TIP31731-Side 	 0.26%
NH42023-Side 	 TIP31038-Side 	 0.08%
NH42023-Side 	 TIP31225-Side 	 0.14%
NH42025-Side 	 TIP31641-Side 	 0.04%
NH42024-Side 	 TIP31973-Side 	 0.14%
NH42024-Side 	 TIP31010-Side 	 0.08%
NH42024-Side 	 TIP3548-Side 	 0.16%
NH42028-Side 	 TIP362-Side 	 0.14%
NH42028-Side 	 TIP31505-Side 	 0.12%
NH42027-Side 	 TIP3428-Side 	 0.18%
NH42027-Side 	 TIP31990-Side 	 0.10%
NH42026-Side 	 TIP3902-Side 	 0.08%
NH42026-Side 	 TIP31276-Side 	 0.06%
NH42026-Side 	 TIP31697-Side 	 0.08%
NH42027-Side 	 TIP31468-Side 	 0.08%
NH42027-Side 	 TIP31640-Side 	 0.18%
NH42025-Side 	 TIP31057-Side 	 0.06%
NH42025-Side 	 TIP31421-Side 	 0.06%
NH42025-Side 	 TIP3948-Side 	 0.14%
NH42027-Side 	 TIP31368-Side 	 0.12%
NH42027-Side 	 TIP3896-Side 	 0.12%
NH42028-Side 	 TIP3303-Side 	 0.08%
NH42028-Side 	 TIP31435-Side 	 0.04%
NH42028-Side 	 TIP31448-Side 	 0.14%
NH42023-Side 	 TIP3934-Side 	 0.08%
NH42024-Side 	 TIP31005-Side 	 0.12%
NH42024-Side 	 TIP3805-Side 	 0.16%
NH42026-Side 	 TIP3613-Side 	 0.14%
NH42026-Side 	 TIP31201-Side 	 0.12%
NH42025-Side 	 TIP3633-Side 	 0.08%
NH42025-Side 	 TIP3142-Side 	 0.12%
NH42025-Side 	 TIP31686-Side 	 0.16%
NH42023-Side 	 TIP3469-Side 	 0.18%
NH42023-Side 	 TIP31535-Side 	 0.16%
NH42023-Side 	 TIP31265-Side 	 0.18%
NH42026-Side 	 TIP3741-Side 	 0.08%
NH42024-Side 	 TIP382-Side 	 0.08%
NH42024-Side 	 TIP3870-Side 	 0.12%
NH42027-Side 	 TIP31692-Side 	 0.06%
NH42028-Side 	 TIP31885-Side 	 0.08%
NH42025-Side 	 TIP31690-Side 	 0.06%
NH42025-Side 	 TIP3288-Side 	 0.18%
NH42024-Side 	 TIP31438-Side 	 0.08%
NH42024-Side 	 TIP3222-Side 	 0.10%
NH42024-Side 	 TIP31042-Side 	 0.06%
NH42024-Side 	 TIP31111-Side 	 0.08%
NH42023-Side 	 TIP3205-Side 	 0.10%
NH42023-Side 	 TIP3679-Side 	 0.08%
NH42027-Side 	 TIP3356-Side 	 0.16%
NH42027-Side 	 TIP3468-Side 	 0.14%
NH42028-Side 	 TIP3752-Side 	 0.12%
NH42028-Side 	 TIP31715-Side 	 0.08%
NH42026-Side 	 TIP3445-Side 	 0.14%
NH42028-Side 	 TIP3689-Side 	 0.14%
NH42027-Side 	 TIP3607-Side 	 0.14%
NH42025-Side 	 TIP3259-Side 	 0.16%
NH42025-Side 	 TIP31609-Side 	 0.10%
NH42024-Side 	 TIP365-Side 	 0.10%
NH42026-Side 	 TIP31716-Side 	 0.08%
NH42024-Side 	 TIP31169-Side 	 0.06%
NH42026-Side 	 TIP3843-Side 	 0.08%
NH42023-Side 	 TIP31875-Side 	 0.20%
NH42023-Side 	 TIP31181-Side 	 0.12%
NH42023-Side 	 TIP362-Side 	 0.10%
NH42026-Side 	 TIP31769-Side 	 0.18%
NH42027-Side 	 TIP3634-Side 	 0.18%
NH42023-Side 	 TIP31182-Side 	 0.12%
NH42023-Side 	 TIP3139-Side 	 0.16%
NH42027-Side 	 TIP31075-Side 	 0.08%
NH42025-Side 	 TIP3789-Side 	 0.08%
NH42025-Side 	 TIP31861-Side 	 0.20%
NH42025-Side 	 TIP31862-Side 	 0.20%
NH42028-Side 	 TIP31574-Side 	 0.08%
NH42028-Side 	 TIP3587-Side 	 0.16%
NH42028-Side 	 TIP31530-Side 	 0.10%
NH42024-Side 	 TIP31110-Side 	 0.16%
NH42024-Side 	 TIP31688-Side 	 0.06%
NH42024-Side 	 TIP3243-Side 	 0.06%
NH42024-Side 	 TIP3415-Side 	 0.14%
NH42023-Side 	 TIP3876-Side 	 0.10%
NH42023-Side 	 TIP31484-Side 	 0.18%
NH42023-Side 	 TIP31190-Side 	 0.22%
NH42026-Side 	 TIP3443-Side 	 0.14%
NH42026-Side 	 TIP31078-Side 	 0.08%
NH42026-Side 	 TIP31742-Side 	 0.20%
NH42027-Side 	 TIP3216-Side 	 0.10%
NH42027-Side 	 TIP3320-Side 	 0.14%
NH42025-Side 	 TIP3838-Side 	 0.14%
NH42025-Side 	 TIP3698-Side 	 0.14%
NH42025-Side 	 TIP32018-Side 	 0.18%
NH42024-Side 	 TIP31229-Side 	 0.14%
NH42024-Side 	 TIP31356-Side 	 0.08%
NH42026-Side 	 TIP3156-Side 	 0.16%
NH42026-Side 	 TIP31106-Side 	 0.06%
NH42026-Side 	 TIP31552-Side 	 0.12%
NH42023-Side 	 TIP3588-Side 	 0.12%
NH42023-Side 	 TIP3201-Side 	 0.14%
NH42023-Side 	 TIP3188-Side 	 0.14%
NH42028-Side 	 TIP3319-Side 	 0.14%
NH42027-Side 	 TIP3538-Side 	 0.12%
NH42027-Side 	 TIP3713-Side 	 0.14%
NH42027-Side 	 TIP31702-Side 	 0.12%
NH42025-Side 	 TIP3124-Side 	 0.16%
NH42025-Side 	 TIP3126-Side 	 0.10%
NH42025-Side 	 TIP31663-Side 	 0.14%
NH42026-Side 	 TIP31298-Side 	 0.10%
NH42026-Side 	 TIP31563-Side 	 0.14%
NH42026-Side 	 TIP31953-Side 	 0.16%
NH42027-Side 	 TIP31015-Side 	 0.10%
NH42024-Side 	 TIP31023-Side 	 0.12%
NH42024-Side 	 TIP3585-Side 	 0.06%
NH42028-Side 	 TIP31799-Side 	 0.20%
NH42028-Side 	 TIP3574-Side 	 0.24%
NH42027-Side 	 TIP31722-Side 	 0.16%
NH42027-Side 	 TIP31065-Side 	 0.06%
NH42023-Side 	 TIP31295-Side 	 0.10%
NH42023-Side 	 TIP31221-Side 	 0.18%
NH42023-Side 	 TIP3186-Side 	 0.10%
NH42028-Side 	 TIP3369-Side 	 0.12%
NH42028-Side 	 TIP3149-Side 	 0.10%
NH42028-Side 	 TIP31800-Side 	 0.10%
NH42026-Side 	 TIP3856-Side 	 0.14%
NH42026-Side 	 TIP31685-Side 	 0.22%
NH42026-Side 	 TIP31917-Side 	 0.08%
NH42025-Side 	 TIP31400-Side 	 0.18%
NH42025-Side 	 TIP31867-Side 	 0.16%
NH42023-Side 	 TIP3327-Side 	 0.14%
NH42023-Side 	 TIP31884-Side 	 0.08%
NH42023-Side 	 TIP3445-Side 	 0.20%
NH42027-Side 	 TIP31169-Side 	 0.18%
NH42027-Side 	 TIP31372-Side 	 0.14%
NH42026-Side 	 TIP31181-Side 	 0.06%
NH42026-Side 	 TIP31598-Side 	 0.08%
NH42028-Side 	 TIP31419-Side 	 0.12%
NH42023-Side 	 TIP3468-Side 	 0.16%
NH42025-Side 	 TIP31620-Side 	 0.10%
NH42025-Side 	 TIP31125-Side 	 0.18%
NH42024-Side 	 TIP31329-Side 	 0.08%
NH42027-Side 	 TIP31293-Side 	 0.10%
NH42024-Side 	 TIP3187-Side 	 0.10%
NH42024-Side 	 TIP37-Side 	 0.10%
NH42024-Side 	 TIP31819-Side 	 0.12%
NH42027-Side 	 TIP3622-Side 	 0.14%
NH42024-Side 	 TIP31342-Side 	 0.12%
NH42024-Side 	 TIP35-Side 	 0.08%
NH42024-Side 	 TIP31171-Side 	 0.10%
NH42023-Side 	 TIP31157-Side 	 0.18%
NH42023-Side 	 TIP31166-Side 	 0.04%
NH42028-Side 	 TIP31059-Side 	 0.10%
NH42026-Side 	 TIP3586-Side 	 0.16%
NH42027-Side 	 TIP3548-Side 	 0.24%
NH42027-Side 	 TIP3667-Side 	 0.12%
NH42027-Side 	 TIP31731-Side 	 0.20%
NH42023-Side 	 TIP31305-Side 	 0.18%
NH42023-Side 	 TIP31086-Side 	 0.10%
NH42024-Side 	 TIP31895-Side 	 0.14%
NH42024-Side 	 TIP31492-Side 	 0.06%
NH42024-Side 	 TIP322-Side 	 0.10%
NH42024-Side 	 TIP3520-Side 	 0.10%
NH42026-Side 	 TIP31559-Side 	 0.20%
NH42026-Side 	 TIP31764-Side 	 0.12%
NH42026-Side 	 TIP3537-Side 	 0.08%
NH42028-Side 	 TIP31390-Side 	 0.12%
NH42028-Side 	 TIP3875-Side 	 0.18%
NH42027-Side 	 TIP3437-Side 	 0.14%
NH42027-Side 	 TIP3694-Side 	 0.10%
NH42027-Side 	 TIP31996-Side 	 0.10%
NH42025-Side 	 TIP386-Side 	 0.08%
NH42025-Side 	 TIP31666-Side 	 0.10%
NH42023-Side 	 TIP3981-Side 	 0.18%
NH42023-Side 	 TIP31546-Side 	 0.10%
NH42023-Side 	 TIP31411-Side 	 0.18%
NH42023-Side 	 TIP3759-Side 	 0.18%
NH42026-Side 	 TIP31965-Side 	 0.08%
NH42026-Side 	 TIP3781-Side 	 0.10%
NH42026-Side 	 TIP359-Side 	 0.14%
NH42024-Side 	 TIP3223-Side 	 0.18%
NH42024-Side 	 TIP3871-Side 	 0.12%
NH42024-Side 	 TIP3445-Side 	 0.14%
NH42028-Side 	 TIP31721-Side 	 0.18%
NH42028-Side 	 TIP396-Side 	 0.14%
NH42028-Side 	 TIP31060-Side 	 0.08%
NH42027-Side 	 TIP3545-Side 	 0.16%
NH42027-Side 	 TIP31647-Side 	 0.14%
NH42027-Side 	 TIP31225-Side 	 0.12%
NH42025-Side 	 TIP3733-Side 	 0.06%
NH42025-Side 	 TIP3639-Side 	 0.10%
NH42024-Side 	 TIP31390-Side 	 0.16%
NH42026-Side 	 TIP3425-Side 	 0.14%
NH42026-Side 	 TIP3704-Side 	 0.12%
NH42023-Side 	 TIP31632-Side 	 0.12%
NH42023-Side 	 TIP3850-Side 	 0.10%
NH42028-Side 	 TIP31814-Side 	 0.14%
NH42025-Side 	 TIP31837-Side 	 0.14%
NH42025-Side 	 TIP3787-Side 	 0.16%
NH42024-Side 	 TIP334-Side 	 0.06%
NH42027-Side 	 TIP31358-Side 	 0.18%
NH42027-Side 	 TIP3326-Side 	 0.18%
NH42023-Side 	 TIP31641-Side 	 0.16%
NH42024-Side 	 TIP31067-Side 	 0.18%
NH42023-Side 	 TIP3158-Side 	 0.12%
NH42023-Side 	 TIP31700-Side 	 0.08%
NH42028-Side 	 TIP31000-Side 	 0.20%
NH42028-Side 	 TIP3143-Side 	 0.08%
NH42028-Side 	 TIP31058-Side 	 0.14%
NH42025-Side 	 TIP31451-Side 	 0.12%
NH42026-Side 	 TIP3153-Side 	 0.22%
NH42026-Side 	 TIP31290-Side 	 0.16%
NH42023-Side 	 TIP341-Side 	 0.14%
NH42024-Side 	 TIP31818-Side 	 0.12%
NH42024-Side 	 TIP3957-Side 	 0.10%
NH42026-Side 	 TIP3858-Side 	 0.10%
NH42025-Side 	 TIP3643-Side 	 0.10%
NH42028-Side 	 TIP31108-Side 	 0.12%
NH42028-Side 	 TIP3688-Side 	 0.30%
NH42028-Side 	 TIP31181-Side 	 0.16%
NH42027-Side 	 TIP31386-Side 	 0.10%
NH42025-Side 	 TIP3191-Side 	 0.10%
NH42025-Side 	 TIP31164-Side 	 0.10%
NH42027-Side 	 TIP31557-Side 	 0.10%
NH42027-Side 	 TIP3700-Side 	 0.18%
NH42027-Side 	 TIP3859-Side 	 0.18%
NH42023-Side 	 TIP31800-Side 	 0.10%
NH42023-Side 	 TIP3541-Side 	 0.04%
NH42023-Side 	 TIP3224-Side 	 0.08%
NH42028-Side 	 TIP31560-Side 	 0.06%
NH42028-Side 	 TIP31862-Side 	 0.06%
NH42024-Side 	 TIP3389-Side 	 0.12%
NH42024-Side 	 TIP31742-Side 	 0.16%
NH42026-Side 	 TIP3790-Side 	 0.20%
NH42026-Side 	 TIP3721-Side 	 0.06%
NH42023-Side 	 TIP3714-Side 	 0.06%
NH42026-Side 	 TIP3215-Side 	 0.06%
NH42026-Side 	 TIP3869-Side 	 0.10%
NH42028-Side 	 TIP31558-Side 	 0.12%
NH42028-Side 	 TIP31147-Side 	 0.06%
NH42025-Side 	 TIP3729-Side 	 0.14%
NH42025-Side 	 TIP31367-Side 	 0.20%
NH42024-Side 	 TIP3289-Side 	 0.16%
NH42024-Side 	 TIP3123-Side 	 0.14%
NH42024-Side 	 TIP31290-Side 	 0.12%
NH42024-Side 	 TIP3244-Side 	 0.10%
NH42027-Side 	 TIP3252-Side 	 0.08%
NH42027-Side 	 TIP3923-Side 	 0.06%
NH42023-Side 	 TIP385-Side 	 0.08%
NH42023-Side 	 TIP3951-Side 	 0.18%
NH42023-Side 	 TIP31216-Side 	 0.14%
NH42028-Side 	 TIP31341-Side 	 0.06%
NH42028-Side 	 TIP3276-Side 	 0.12%
NH42025-Side 	 TIP31665-Side 	 0.04%
NH42025-Side 	 TIP31682-Side 	 0.12%
NH42024-Side 	 TIP31333-Side 	 0.16%
NH42024-Side 	 TIP3351-Side 	 0.04%
NH42027-Side 	 TIP3994-Side 	 0.14%
NH42026-Side 	 TIP3395-Side 	 0.20%
NH42027-Side 	 TIP31726-Side 	 0.16%
NH42026-Side 	 TIP31416-Side 	 0.18%
NH42026-Side 	 TIP3134-Side 	 0.04%
NH42023-Side 	 TIP31483-Side 	 0.14%
NH42023-Side 	 TIP31243-Side 	 0.12%
NH42028-Side 	 TIP31802-Side 	 0.12%
NH42027-Side 	 TIP3851-Side 	 0.08%
NH42027-Side 	 TIP319-Side 	 0.06%
NH42024-Side 	 TIP31150-Side 	 0.14%
NH42025-Side 	 TIP3994-Side 	 0.20%
NH42025-Side 	 TIP3201-Side 	 0.02%
NH42025-Side 	 TIP31455-Side 	 0.12%
NH42028-Side 	 TIP31402-Side 	 0.16%
NH42028-Side 	 TIP3344-Side 	 0.12%
NH42026-Side 	 TIP31544-Side 	 0.12%
NH42026-Side 	 TIP3696-Side 	 0.14%
NH42026-Side 	 TIP31885-Side 	 0.20%
NH42025-Side 	 TIP3997-Side 	 0.10%
NH42025-Side 	 TIP339-Side 	 0.14%
NH42027-Side 	 TIP361-Side 	 0.18%
NH42027-Side 	 TIP31389-Side 	 0.06%
NH42027-Side 	 TIP31033-Side 	 0.20%
NH42024-Side 	 TIP31672-Side 	 0.10%
NH42023-Side 	 TIP32010-Side 	 0.04%
NH42023-Side 	 TIP31427-Side 	 0.08%
NH42023-Side 	 TIP3788-Side 	 0.14%
NH42023-Side 	 TIP3539-Side 	 0.16%
NH42026-Side 	 TIP31242-Side 	 0.12%
NH42026-Side 	 TIP3550-Side 	 0.12%
NH42028-Side 	 TIP31958-Side 	 0.08%
NH42028-Side 	 TIP31031-Side 	 0.04%
NH42025-Side 	 TIP31869-Side 	 0.08%
NH42025-Side 	 TIP3405-Side 	 0.22%
NH42027-Side 	 TIP31568-Side 	 0.06%
NH42027-Side 	 TIP379-Side 	 0.10%
NH42028-Side 	 TIP354-Side 	 0.14%
NH42028-Side 	 TIP31844-Side 	 0.12%
NH42028-Side 	 TIP322-Side 	 0.12%
NH42023-Side 	 TIP31892-Side 	 0.10%
NH42027-Side 	 TIP31756-Side 	 0.02%
NH42023-Side 	 TIP3383-Side 	 0.14%
NH42023-Side 	 TIP31740-Side 	 0.12%
NH42023-Side 	 TIP3638-Side 	 0.14%
NH42025-Side 	 TIP3896-Side 	 0.08%
NH42025-Side 	 TIP3520-Side 	 0.12%
NH42028-Side 	 TIP3392-Side 	 0.16%
NH42024-Side 	 TIP3877-Side 	 0.10%
NH42028-Side 	 TIP3930-Side 	 0.12%
NH42025-Side 	 TIP31879-Side 	 0.08%
NH42024-Side 	 TIP3549-Side 	 0.08%
NH42026-Side 	 TIP31204-Side 	 0.12%
NH42026-Side 	 TIP3672-Side 	 0.12%
NH42027-Side 	 TIP31485-Side 	 0.08%
NH42027-Side 	 TIP31395-Side 	 0.10%
NH42026-Side 	 TIP31992-Side 	 0.12%
NH42026-Side 	 TIP3216-Side 	 0.12%
NH42026-Side 	 TIP3229-Side 	 0.10%
NH42026-Side 	 TIP31002-Side 	 0.12%
NH42024-Side 	 TIP31270-Side 	 0.04%
NH42024-Side 	 TIP3980-Side 	 0.14%
NH42023-Side 	 TIP31575-Side 	 0.12%
NH42028-Side 	 TIP3735-Side 	 0.12%
NH42028-Side 	 TIP3505-Side 	 0.16%
NH42028-Side 	 TIP3690-Side 	 0.10%
NH42025-Side 	 TIP3372-Side 	 0.14%
NH42025-Side 	 TIP3200-Side 	 0.20%
NH42025-Side 	 TIP31749-Side 	 0.16%
NH42025-Side 	 TIP3486-Side 	 0.08%
NH42025-Side 	 TIP31962-Side 	 0.14%
NH42026-Side 	 TIP31114-Side 	 0.16%
NH42026-Side 	 TIP31945-Side 	 0.12%
NH42026-Side 	 TIP3695-Side 	 0.08%
NH42026-Side 	 TIP3887-Side 	 0.10%
NH42023-Side 	 TIP3866-Side 	 0.08%
NH42024-Side 	 TIP3758-Side 	 0.18%
NH42023-Side 	 TIP3410-Side 	 0.08%
NH42024-Side 	 TIP31455-Side 	 0.16%
NH42027-Side 	 TIP31364-Side 	 0.12%
NH42027-Side 	 TIP31206-Side 	 0.14%
NH42027-Side 	 TIP31759-Side 	 0.14%
NH42025-Side 	 TIP31564-Side 	 0.20%
NH42026-Side 	 TIP31501-Side 	 0.14%
NH42027-Side 	 TIP31045-Side 	 0.14%
